Iteration,CurrentMin,CurrentMax,HistoricalMin,HistoricalMax,MeanFitness,StandardDevFitness,P0   ,P25  ,P50  ,P75  ,P100 ,MeanPheromone,StandardDevPheromone,P0   ,P25  ,P50  ,P75  ,P100 ,StepGradient(u/iter),TimeGradient(u/s),ElapsedTime(s),PheromoneImageSaved
338,2320.0000,4168.0000,2320.0000,4698.0000,2628.9400,470.1403,2320.0000,2320.0000,2320.0000,2904.0000,4168.0000,0.1758,0.2746,0.0010,0.0010,0.0012,0.2723,1.0000,-5.8600,-9422.8428,0.0622,true
339,2320.0000,3978.0000,2320.0000,4698.0000,2553.6400,391.7840,2320.0000,2320.0000,2320.0000,2674.0000,3978.0000,0.1758,0.2731,0.0010,0.0010,0.0011,0.2594,1.0000,75.3000,125893.2064,0.0598,true
340,2320.0000,3758.0000,2320.0000,4698.0000,2681.7400,451.2704,2320.0000,2320.0000,2320.0000,3098.5000,3758.0000,0.1758,0.2765,0.0010,0.0010,0.0010,0.2569,1.0000,-128.1000,-214811.0635,0.0596,true
341,2320.0000,3858.0000,2320.0000,4698.0000,2674.7600,453.3039,2320.0000,2320.0000,2320.0000,2973.5000,3858.0000,0.1758,0.2777,0.0010,0.0010,0.0010,0.2739,1.0000,6.9800,12084.3411,0.0578,true
342,2320.0000,4226.0000,2320.0000,4698.0000,2677.7600,488.6101,2320.0000,2320.0000,2320.0000,3078.5000,4226.0000,0.1758,0.2857,0.0010,0.0010,0.0010,0.2437,1.0000,-3.0000,-5291.5372,0.0567,true
343,2320.0000,3732.0000,2320.0000,4698.0000,2621.7000,379.4981,2320.0000,2320.0000,2382.0000,2904.0000,3732.0000,0.1757,0.2849,0.0010,0.0010,0.0010,0.2367,1.0000,56.0600,99353.2997,0.0564,true
344,2320.0000,3998.0000,2320.0000,4698.0000,2715.2600,479.1698,2320.0000,2320.0000,2444.0000,3040.5000,3998.0000,0.1757,0.2845,0.0010,0.0010,0.0010,0.2598,1.0000,-93.5600,-169515.4785,0.0552,true
345,2320.0000,4184.0000,2320.0000,4698.0000,2690.4400,467.1598,2320.0000,2320.0000,2320.0000,2976.5000,4184.0000,0.1758,0.2824,0.0010,0.0010,0.0018,0.2317,1.0000,24.8200,43818.9195,0.0566,true
346,2320.0000,3736.0000,2320.0000,4698.0000,2640.5200,436.5779,2320.0000,2320.0000,2320.0000,2974.5000,3736.0000,0.1758,0.2830,0.0010,0.0010,0.0015,0.2389,1.0000,49.9200,86395.4809,0.0578,true
347,2320.0000,4152.0000,2320.0000,4698.0000,2591.1200,415.3903,2320.0000,2320.0000,2320.0000,2872.0000,4152.0000,0.1758,0.2794,0.0010,0.0010,0.0013,0.2167,1.0000,49.4000,83301.4348,0.0593,true
348,2320.0000,3982.0000,2320.0000,4698.0000,2721.3800,495.4338,2320.0000,2320.0000,2518.0000,3021.0000,3982.0000,0.1758,0.2778,0.0010,0.0010,0.0011,0.2332,1.0000,-130.2600,-216352.5021,0.0602,true
349,2320.0000,3964.0000,2320.0000,4698.0000,2626.9400,424.9348,2320.0000,2320.0000,2320.0000,2904.0000,3964.0000,0.1758,0.2774,0.0010,0.0010,0.0010,0.2404,1.0000,94.4400,173845.1740,0.0543,true
350,2320.0000,3796.0000,2320.0000,4698.0000,2576.4200,388.9319,2320.0000,2320.0000,2320.0000,2858.0000,3796.0000,0.1758,0.2774,0.0010,0.0010,0.0010,0.2310,1.0000,50.5200,89841.1242,0.0562,true
351,2320.0000,4430.0000,2320.0000,4698.0000,2741.5600,534.9736,2320.0000,2320.0000,2320.0000,3113.0000,4430.0000,0.1758,0.2733,0.0010,0.0010,0.0046,0.2389,1.0000,-165.1400,-296575.9255,0.0557,true
352,2320.0000,3796.0000,2320.0000,4698.0000,2576.0400,385.5770,2320.0000,2320.0000,2320.0000,2817.0000,3796.0000,0.1758,0.2724,0.0010,0.0010,0.0038,0.2444,1.0000,165.5200,296413.0299,0.0558,true
353,2320.0000,3786.0000,2320.0000,4698.0000,2599.7400,388.0132,2320.0000,2320.0000,2320.0000,2904.0000,3786.0000,0.1758,0.2706,0.0010,0.0010,0.0031,0.2558,1.0000,-23.7000,-42090.2329,0.0563,true
354,2320.0000,3782.0000,2320.0000,4698.0000,2666.4200,417.8013,2320.0000,2320.0000,2490.0000,2973.5000,3782.0000,0.1758,0.2711,0.0010,0.0010,0.0047,0.2469,1.0000,-66.6800,-117698.5590,0.0567,true
355,2320.0000,4190.0000,2320.0000,4698.0000,2634.6600,431.9657,2320.0000,2320.0000,2320.0000,2970.5000,4190.0000,0.1758,0.2729,0.0010,0.0010,0.0039,0.2560,1.0000,31.7600,55368.5337,0.0574,true
356,2320.0000,3742.0000,2320.0000,4698.0000,2580.7600,371.4565,2320.0000,2320.0000,2320.0000,2884.0000,3742.0000,0.1758,0.2695,0.0010,0.0010,0.0032,0.2936,1.0000,53.9000,92346.2281,0.0584,true
357,2320.0000,3910.0000,2320.0000,4698.0000,2677.9200,443.3773,2320.0000,2320.0000,2482.0000,3025.0000,3910.0000,0.1758,0.2699,0.0010,0.0010,0.0027,0.2718,1.0000,-97.1600,-163443.5518,0.0594,true
358,2320.0000,3594.0000,2320.0000,4698.0000,2585.1400,391.1568,2320.0000,2320.0000,2320.0000,2852.5000,3594.0000,0.1758,0.2664,0.0010,0.0010,0.0022,0.2716,1.0000,92.7800,161914.3519,0.0573,true
359,2320.0000,3934.0000,2320.0000,4698.0000,2730.9800,455.6122,2320.0000,2320.0000,2518.0000,3076.5000,3934.0000,0.1758,0.2688,0.0010,0.0010,0.0019,0.2445,1.0000,-145.8400,-264072.7757,0.0552,true
360,2320.0000,4104.0000,2320.0000,4698.0000,2656.3000,451.3177,2320.0000,2320.0000,2320.0000,2966.0000,4104.0000,0.1758,0.2661,0.0010,0.0010,0.0016,0.2819,1.0000,74.6800,133860.3142,0.0558,true
361,2320.0000,3998.0000,2320.0000,4698.0000,2578.8600,407.2103,2320.0000,2320.0000,2320.0000,2858.5000,3998.0000,0.1758,0.2662,0.0010,0.0010,0.0014,0.2703,1.0000,77.4400,135403.7897,0.0572,true
362,2320.0000,3796.0000,2320.0000,4698.0000,2631.2000,431.0784,2320.0000,2320.0000,2320.0000,2932.0000,3796.0000,0.1758,0.2616,0.0010,0.0010,0.0012,0.2666,1.0000,-52.3400,-94057.3509,0.0556,true
363,2320.0000,3796.0000,2320.0000,4698.0000,2637.6400,450.5785,2320.0000,2320.0000,2320.0000,2966.0000,3796.0000,0.1758,0.2614,0.0010,0.0010,0.0011,0.2754,1.0000,-6.4400,-11196.0473,0.0575,true
364,2320.0000,3882.0000,2320.0000,4698.0000,2646.8400,446.3041,2320.0000,2320.0000,2320.0000,2954.0000,3882.0000,0.1758,0.2646,0.0010,0.0010,0.0010,0.2607,1.0000,-9.2000,-15801.6142,0.0582,true
365,2320.0000,3796.0000,2320.0000,4698.0000,2620.8400,431.9579,2320.0000,2320.0000,2320.0000,2966.0000,3796.0000,0.1758,0.2667,0.0010,0.0010,0.0010,0.2634,1.0000,26.0000,43881.2641,0.0593,true
366,2320.0000,4168.0000,2320.0000,4698.0000,2631.6800,438.1668,2320.0000,2320.0000,2320.0000,2861.0000,4168.0000,0.1758,0.2646,0.0010,0.0010,0.0010,0.2541,1.0000,-10.8400,-19117.7275,0.0567,true
367,2320.0000,4310.0000,2320.0000,4698.0000,2692.0000,472.3688,2320.0000,2320.0000,2382.0000,2979.5000,4310.0000,0.1758,0.2669,0.0010,0.0010,0.0010,0.2461,1.0000,-60.3200,-107285.3360,0.0562,true
368,2320.0000,3972.0000,2320.0000,4698.0000,2718.4200,446.6500,2320.0000,2320.0000,2622.0000,3079.0000,3972.0000,0.1758,0.2665,0.0010,0.0010,0.0010,0.2725,1.0000,-26.4200,-46198.5840,0.0572,true
369,2320.0000,3858.0000,2320.0000,4698.0000,2708.9800,460.2299,2320.0000,2320.0000,2371.0000,3071.0000,3858.0000,0.1758,0.2684,0.0010,0.0010,0.0010,0.2895,1.0000,9.4400,16660.6366,0.0567,true
370,2320.0000,4178.0000,2320.0000,4698.0000,2684.3200,443.6248,2320.0000,2320.0000,2482.0000,3020.0000,4178.0000,0.1758,0.2672,0.0010,0.0010,0.0010,0.2814,1.0000,24.6600,43092.0748,0.0572,true
371,2320.0000,3732.0000,2320.0000,4698.0000,2594.5000,387.4202,2320.0000,2320.0000,2320.0000,2904.5000,3732.0000,0.1758,0.2651,0.0010,0.0010,0.0010,0.2733,1.0000,89.8200,159951.8471,0.0562,true
372,2320.0000,3808.0000,2320.0000,4698.0000,2579.8400,392.6843,2320.0000,2320.0000,2320.0000,2870.0000,3808.0000,0.1758,0.2660,0.0010,0.0010,0.0061,0.2561,1.0000,14.6600,26072.8831,0.0562,true
373,2320.0000,3998.0000,2320.0000,4698.0000,2650.7600,437.2321,2320.0000,2320.0000,2320.0000,2970.5000,3998.0000,0.1758,0.2655,0.0010,0.0010,0.0169,0.2644,1.0000,-70.9200,-121870.7469,0.0582,true
374,2320.0000,4382.0000,2320.0000,4698.0000,2673.3200,498.8862,2320.0000,2320.0000,2320.0000,2948.0000,4382.0000,0.1758,0.2654,0.0010,0.0010,0.0137,0.2631,1.0000,-22.5600,-37459.3402,0.0602,true
375,2320.0000,3804.0000,2320.0000,4698.0000,2658.2600,456.2370,2320.0000,2320.0000,2320.0000,3092.5000,3804.0000,0.1758,0.2677,0.0010,0.0010,0.0110,0.2460,1.0000,15.0600,27557.2829,0.0546,true
376,2320.0000,3796.0000,2320.0000,4698.0000,2601.2400,412.3738,2320.0000,2320.0000,2320.0000,2884.5000,3796.0000,0.1758,0.2695,0.0010,0.0010,0.0089,0.2474,1.0000,57.0200,101415.4048,0.0562,true
377,2320.0000,3796.0000,2320.0000,4698.0000,2628.6200,448.2259,2320.0000,2320.0000,2320.0000,2966.0000,3796.0000,0.1758,0.2702,0.0010,0.0010,0.0072,0.2540,1.0000,-27.3800,-46637.5168,0.0587,true
378,2320.0000,4086.0000,2320.0000,4698.0000,2630.7600,449.5292,2320.0000,2320.0000,2320.0000,2966.5000,4086.0000,0.1758,0.2714,0.0010,0.0010,0.0059,0.2506,1.0000,-2.1400,-3673.0315,0.0583,true
379,2320.0000,3978.0000,2320.0000,4698.0000,2714.2800,443.2648,2320.0000,2320.0000,2518.0000,3079.0000,3978.0000,0.1758,0.2700,0.0010,0.0010,0.0048,0.2591,1.0000,-83.5200,-140792.3616,0.0593,true
380,2320.0000,4144.0000,2320.0000,4698.0000,2674.9800,507.1868,2320.0000,2320.0000,2320.0000,2966.5000,4144.0000,0.1758,0.2726,0.0010,0.0010,0.0039,0.2442,1.0000,39.3000,68627.8276,0.0573,true
381,2320.0000,3796.0000,2320.0000,4698.0000,2597.9200,419.4754,2320.0000,2320.0000,2320.0000,2884.0000,3796.0000,0.1758,0.2727,0.0010,0.0010,0.0033,0.2567,1.0000,77.0600,138485.0391,0.0556,true
382,2320.0000,4190.0000,2320.0000,4698.0000,2638.0600,444.6063,2320.0000,2320.0000,2320.0000,2954.0000,4190.0000,0.1758,0.2715,0.0010,0.0010,0.0027,0.2589,1.0000,-40.1400,-65577.5200,0.0612,true
383,2320.0000,4300.0000,2320.0000,4698.0000,2757.8400,520.4519,2320.0000,2320.0000,2504.0000,3137.0000,4300.0000,0.1758,0.2701,0.0010,0.0010,0.0023,0.2486,1.0000,-119.7800,-213284.6151,0.0562,true
384,2320.0000,3584.0000,2320.0000,4698.0000,2613.4200,395.7338,2320.0000,2320.0000,2320.0000,2885.5000,3584.0000,0.1758,0.2696,0.0010,0.0010,0.0019,0.2594,1.0000,144.4200,254284.2906,0.0568,true
385,2320.0000,3770.0000,2320.0000,4698.0000,2647.4800,434.3255,2320.0000,2320.0000,2320.0000,2957.0000,3770.0000,0.1758,0.2688,0.0010,0.0010,0.0016,0.2649,1.0000,-34.0600,-58557.3504,0.0582,true
386,2320.0000,4098.0000,2320.0000,4698.0000,2684.1800,489.8630,2320.0000,2320.0000,2320.0000,3072.0000,4098.0000,0.1758,0.2705,0.0010,0.0010,0.0014,0.2702,1.0000,-36.7000,-64195.0690,0.0572,true
387,2320.0000,3770.0000,2320.0000,4698.0000,2556.9200,385.3198,2320.0000,2320.0000,2320.0000,2662.0000,3770.0000,0.1758,0.2697,0.0010,0.0010,0.0012,0.2686,1.0000,127.2600,225364.9829,0.0565,true
388,2320.0000,4060.0000,2320.0000,4698.0000,2658.9000,456.7747,2320.0000,2320.0000,2320.0000,3025.5000,4060.0000,0.1758,0.2709,0.0010,0.0010,0.0011,0.2741,1.0000,-101.9800,-178217.2335,0.0572,true
389,2320.0000,4184.0000,2320.0000,4698.0000,2602.3400,413.4797,2320.0000,2320.0000,2320.0000,2839.5000,4184.0000,0.1758,0.2729,0.0010,0.0010,0.0010,0.2736,1.0000,56.5600,98898.0630,0.0572,true
390,2320.0000,3688.0000,2320.0000,4698.0000,2644.9600,428.7999,2320.0000,2320.0000,2320.0000,2996.0000,3688.0000,0.1758,0.2721,0.0010,0.0010,0.0010,0.2759,1.0000,-42.6200,-69562.5492,0.0613,true
391,2320.0000,3810.0000,2320.0000,4698.0000,2618.6600,422.0516,2320.0000,2320.0000,2320.0000,2872.0000,3810.0000,0.1758,0.2710,0.0010,0.0010,0.0010,0.2806,1.0000,26.3000,46368.9416,0.0567,true
392,2320.0000,3898.0000,2320.0000,4698.0000,2592.3800,403.0410,2320.0000,2320.0000,2320.0000,2930.0000,3898.0000,0.1758,0.2701,0.0010,0.0010,0.0010,0.2762,1.0000,26.2800,47112.5628,0.0558,true
393,2320.0000,3796.0000,2320.0000,4698.0000,2646.6600,436.1384,2320.0000,2320.0000,2320.0000,2878.5000,3796.0000,0.1758,0.2666,0.0010,0.0010,0.0010,0.2825,1.0000,-54.2800,-94874.7035,0.0572,true
394,2320.0000,3904.0000,2320.0000,4698.0000,2689.3400,431.3893,2320.0000,2320.0000,2518.0000,2996.0000,3904.0000,0.1758,0.2662,0.0010,0.0010,0.0010,0.2924,1.0000,-42.6800,-73130.5281,0.0584,true
395,2320.0000,4152.0000,2320.0000,4698.0000,2676.4000,487.7052,2320.0000,2320.0000,2320.0000,2966.5000,4152.0000,0.1758,0.2659,0.0010,0.0010,0.0010,0.2829,1.0000,12.9400,22379.1414,0.0578,true
396,2320.0000,4342.0000,2320.0000,4698.0000,2651.8800,444.4250,2320.0000,2320.0000,2320.0000,2990.0000,4342.0000,0.1758,0.2660,0.0010,0.0010,0.0010,0.2788,1.0000,24.5200,42846.0844,0.0572,true
397,2320.0000,4184.0000,2320.0000,4698.0000,2707.0400,493.1704,2320.0000,2320.0000,2320.0000,3032.0000,4184.0000,0.1758,0.2661,0.0010,0.0010,0.0010,0.2728,1.0000,-55.1600,-97943.2973,0.0563,true
398,2320.0000,3770.0000,2320.0000,4698.0000,2716.4400,418.9096,2320.0000,2320.0000,2588.0000,3072.0000,3770.0000,0.1758,0.2693,0.0010,0.0010,0.0010,0.2606,1.0000,-9.4000,-16271.2240,0.0578,true
399,2320.0000,3716.0000,2320.0000,4698.0000,2620.9000,418.2067,2320.0000,2320.0000,2320.0000,2966.0000,3716.0000,0.1758,0.2689,0.0010,0.0010,0.0010,0.2596,1.0000,95.5400,158411.4420,0.0603,true
400,2320.0000,3954.0000,2320.0000,4698.0000,2635.2800,448.9520,2320.0000,2320.0000,2320.0000,2896.0000,3954.0000,0.1758,0.2691,0.0010,0.0010,0.0013,0.2605,1.0000,-14.3800,-25133.3132,0.0572,true
401,2320.0000,4184.0000,2320.0000,4698.0000,2662.9200,456.2904,2320.0000,2320.0000,2320.0000,2934.5000,4184.0000,0.1758,0.2716,0.0010,0.0010,0.0011,0.2732,1.0000,-27.6400,-47020.4770,0.0588,true
402,2320.0000,3964.0000,2320.0000,4698.0000,2670.7600,449.5721,2320.0000,2320.0000,2320.0000,3071.5000,3964.0000,0.1758,0.2720,0.0010,0.0010,0.0010,0.2843,1.0000,-7.8400,-13687.8916,0.0573,true
403,2320.0000,3672.0000,2320.0000,4698.0000,2732.8000,437.5411,2320.0000,2320.0000,2622.0000,3092.0000,3672.0000,0.1752,0.2742,0.0010,0.0010,0.0010,0.2729,1.0000,-62.0400,-107417.5972,0.0578,true
404,2320.0000,4310.0000,2320.0000,4698.0000,2650.1600,475.8297,2320.0000,2320.0000,2320.0000,2957.0000,4310.0000,0.1753,0.2726,0.0010,0.0010,0.0010,0.2709,1.0000,82.6400,145626.0210,0.0567,true
405,2320.0000,3796.0000,2320.0000,4698.0000,2572.1600,393.8080,2320.0000,2320.0000,2320.0000,2632.0000,3796.0000,0.1754,0.2700,0.0010,0.0010,0.0010,0.2715,1.0000,78.0000,138735.7262,0.0562,true
406,2320.0000,4178.0000,2320.0000,4698.0000,2642.8800,446.2555,2320.0000,2320.0000,2320.0000,2996.0000,4178.0000,0.1755,0.2707,0.0010,0.0010,0.0010,0.2682,1.0000,-70.7200,-121892.9955,0.0580,true
407,2320.0000,3796.0000,2320.0000,4698.0000,2625.5600,402.7875,2320.0000,2320.0000,2320.0000,2997.5000,3796.0000,0.1755,0.2727,0.0010,0.0010,0.0010,0.2671,1.0000,17.3200,30096.6150,0.0575,true
408,2320.0000,4128.0000,2320.0000,4698.0000,2642.7600,427.7571,2320.0000,2320.0000,2320.0000,2912.5000,4128.0000,0.1756,0.2718,0.0010,0.0010,0.0010,0.2574,1.0000,-17.2000,-27963.9330,0.0615,true
409,2320.0000,3362.0000,2320.0000,4698.0000,2560.3400,326.7061,2320.0000,2320.0000,2320.0000,2863.0000,3362.0000,0.1756,0.2738,0.0010,0.0010,0.0010,0.2717,1.0000,82.4200,144107.7888,0.0572,true
410,2320.0000,4088.0000,2320.0000,4698.0000,2644.1200,429.4179,2320.0000,2320.0000,2342.0000,2916.5000,4088.0000,0.1757,0.2716,0.0010,0.0010,0.0010,0.2650,1.0000,-83.7800,-150044.1464,0.0558,true
411,2320.0000,3924.0000,2320.0000,4698.0000,2658.3600,426.5299,2320.0000,2320.0000,2397.0000,2966.5000,3924.0000,0.1757,0.2707,0.0010,0.0010,0.0010,0.2628,1.0000,-14.2400,-23626.5022,0.0603,true
412,2320.0000,3796.0000,2320.0000,4698.0000,2662.8600,435.7262,2320.0000,2320.0000,2320.0000,3018.5000,3796.0000,0.1757,0.2723,0.0010,0.0010,0.0010,0.2631,1.0000,-4.5000,-7941.6903,0.0567,true
413,2320.0000,4314.0000,2320.0000,4698.0000,2650.7800,470.0122,2320.0000,2320.0000,2320.0000,3006.5000,4314.0000,0.1757,0.2717,0.0010,0.0010,0.0010,0.2513,1.0000,12.0800,21318.9137,0.0567,true
414,2320.0000,4036.0000,2320.0000,4698.0000,2742.1800,498.1210,2320.0000,2320.0000,2518.0000,3158.0000,4036.0000,0.1757,0.2711,0.0010,0.0010,0.0010,0.2430,1.0000,-91.4000,-159470.9890,0.0573,true
415,2320.0000,4152.0000,2320.0000,4698.0000,2657.5200,469.1414,2320.0000,2320.0000,2320.0000,2976.5000,4152.0000,0.1758,0.2681,0.0010,0.0010,0.0010,0.2570,1.0000,84.6600,147711.0544,0.0573,true
416,2320.0000,3968.0000,2320.0000,4698.0000,2682.6200,492.5173,2320.0000,2320.0000,2320.0000,3009.5000,3968.0000,0.1758,0.2678,0.0010,0.0010,0.0010,0.2477,1.0000,-25.1000,-40613.9667,0.0618,true
417,2320.0000,4170.0000,2320.0000,4698.0000,2709.5000,462.4151,2320.0000,2320.0000,2496.0000,3070.5000,4170.0000,0.1758,0.2698,0.0010,0.0010,0.0010,0.2457,1.0000,-26.8800,-47022.5194,0.0572,true
418,2320.0000,4088.0000,2320.0000,4698.0000,2696.2400,466.9373,2320.0000,2320.0000,2504.0000,3010.0000,4088.0000,0.1758,0.2682,0.0010,0.0010,0.0010,0.2639,1.0000,13.2600,23766.4223,0.0558,true
419,2320.0000,3918.0000,2320.0000,4698.0000,2607.7600,419.5558,2320.0000,2320.0000,2320.0000,2852.5000,3918.0000,0.1758,0.2710,0.0010,0.0010,0.0010,0.2664,1.0000,88.4800,160336.3294,0.0552,true
420,2320.0000,3774.0000,2320.0000,4698.0000,2614.5600,431.8683,2320.0000,2320.0000,2320.0000,2872.0000,3774.0000,0.1758,0.2738,0.0010,0.0010,0.0010,0.2608,1.0000,-6.8000,-12211.6787,0.0557,true
421,2320.0000,3644.0000,2320.0000,4698.0000,2602.3600,382.7749,2320.0000,2320.0000,2320.0000,2945.0000,3644.0000,0.1758,0.2773,0.0010,0.0010,0.0010,0.2439,1.0000,12.2000,20956.6181,0.0582,true
422,2320.0000,3688.0000,2320.0000,4698.0000,2655.5800,406.2256,2320.0000,2320.0000,2382.0000,3008.0000,3688.0000,0.1758,0.2761,0.0010,0.0010,0.0010,0.2379,1.0000,-53.2200,-92948.6844,0.0573,true
423,2320.0000,4384.0000,2320.0000,4698.0000,2714.8200,514.6299,2320.0000,2320.0000,2502.0000,3039.0000,4384.0000,0.1758,0.2749,0.0010,0.0010,0.0010,0.2543,1.0000,-59.2400,-105388.6250,0.0562,true
424,2320.0000,4006.0000,2320.0000,4698.0000,2616.3200,408.0863,2320.0000,2320.0000,2320.0000,2878.0000,4006.0000,0.1758,0.2745,0.0010,0.0010,0.0010,0.2352,1.0000,98.5000,175209.5399,0.0562,true
425,2320.0000,3796.0000,2320.0000,4698.0000,2647.4000,436.0569,2320.0000,2320.0000,2320.0000,2911.0000,3796.0000,0.1758,0.2774,0.0010,0.0010,0.0010,0.2193,1.0000,-31.0800,-51691.5339,0.0601,true
426,2320.0000,3998.0000,2320.0000,4698.0000,2695.3400,450.3984,2320.0000,2320.0000,2516.0000,3032.0000,3998.0000,0.1758,0.2764,0.0010,0.0010,0.0010,0.2333,1.0000,-47.9400,-84549.6681,0.0567,true
427,2320.0000,3894.0000,2320.0000,4698.0000,2647.7400,430.6314,2320.0000,2320.0000,2320.0000,2937.5000,3894.0000,0.1758,0.2774,0.0010,0.0010,0.0010,0.2566,1.0000,47.6000,83187.4058,0.0572,true
428,2320.0000,3974.0000,2320.0000,4698.0000,2675.2200,420.5415,2320.0000,2320.0000,2514.0000,3026.0000,3974.0000,0.1757,0.2761,0.0010,0.0010,0.0010,0.2567,1.0000,-27.4800,-48068.7656,0.0572,true
429,2320.0000,3998.0000,2320.0000,4698.0000,2605.2600,411.9298,2320.0000,2320.0000,2320.0000,2904.0000,3998.0000,0.1754,0.2769,0.0010,0.0010,0.0010,0.2494,1.0000,69.9600,122196.6045,0.0573,true
430,2320.0000,4152.0000,2320.0000,4698.0000,2583.7000,399.1350,2320.0000,2320.0000,2320.0000,2815.5000,4152.0000,0.1754,0.2781,0.0010,0.0010,0.0010,0.2508,1.0000,21.5600,37745.7589,0.0571,true
431,2320.0000,3748.0000,2320.0000,4698.0000,2640.7200,402.9376,2320.0000,2320.0000,2320.0000,2968.5000,3748.0000,0.1755,0.2785,0.0010,0.0010,0.0010,0.2373,1.0000,-57.0200,-102633.3315,0.0566,true
432,2320.0000,4194.0000,2320.0000,4698.0000,2645.3400,460.7445,2320.0000,2320.0000,2320.0000,2918.0000,4194.0000,0.1755,0.2800,0.0010,0.0010,0.0010,0.2345,1.0000,-4.6200,-7953.8744,0.0571,true
433,2320.0000,3862.0000,2320.0000,4698.0000,2692.6400,447.8850,2320.0000,2320.0000,2490.0000,3038.0000,3862.0000,0.1756,0.2802,0.0010,0.0010,0.0010,0.2565,1.0000,-47.3000,-79038.1739,0.0598,true
434,2320.0000,3796.0000,2320.0000,4698.0000,2564.0600,396.1113,2320.0000,2320.0000,2320.0000,2711.0000,3796.0000,0.1754,0.2814,0.0010,0.0010,0.0010,0.2556,1.0000,128.5800,220510.3052,0.0583,true
435,2320.0000,4088.0000,2320.0000,4698.0000,2597.3200,424.5309,2320.0000,2320.0000,2320.0000,2831.0000,4088.0000,0.1751,0.2803,0.0010,0.0010,0.0010,0.2459,1.0000,-33.2600,-58141.1610,0.0572,true
436,2320.0000,3796.0000,2320.0000,4698.0000,2699.1200,490.7062,2320.0000,2320.0000,2320.0000,3102.5000,3796.0000,0.1749,0.2772,0.0010,0.0010,0.0010,0.2332,1.0000,-101.8000,-176089.2278,0.0578,true
437,2320.0000,3796.0000,2320.0000,4698.0000,2681.2400,449.6450,2320.0000,2320.0000,2502.0000,2957.0000,3796.0000,0.1750,0.2759,0.0010,0.0010,0.0010,0.2359,1.0000,17.8800,31800.8569,0.0562,true
438,2320.0000,3998.0000,2320.0000,4698.0000,2719.8800,446.0952,2320.0000,2320.0000,2518.0000,3063.0000,3998.0000,0.1747,0.2776,0.0010,0.0010,0.0010,0.2382,1.0000,-38.6400,-68387.4439,0.0565,true
439,2320.0000,4078.0000,2320.0000,4698.0000,2657.2600,424.8713,2320.0000,2320.0000,2320.0000,3016.5000,4078.0000,0.1748,0.2773,0.0010,0.0010,0.0010,0.2348,1.0000,62.6200,113822.4682,0.0550,true
440,2320.0000,3888.0000,2320.0000,4698.0000,2615.3400,428.9499,2320.0000,2320.0000,2320.0000,2847.5000,3888.0000,0.1749,0.2810,0.0010,0.0010,0.0010,0.2262,1.0000,41.9200,72655.6759,0.0577,true
441,2320.0000,3796.0000,2320.0000,4698.0000,2614.5000,399.0909,2320.0000,2320.0000,2342.0000,2878.0000,3796.0000,0.1742,0.2791,0.0010,0.0010,0.0010,0.2572,1.0000,0.8400,1457.0028,0.0577,true
442,2320.0000,3796.0000,2320.0000,4698.0000,2653.8000,430.1225,2320.0000,2320.0000,2320.0000,2954.0000,3796.0000,0.1745,0.2786,0.0010,0.0010,0.0010,0.2541,1.0000,-39.3000,-64827.9502,0.0606,true
443,2320.0000,3746.0000,2320.0000,4698.0000,2614.8600,412.7408,2320.0000,2320.0000,2320.0000,2910.5000,3746.0000,0.1748,0.2802,0.0010,0.0010,0.0010,0.2589,1.0000,38.9400,66466.3913,0.0586,true
444,2320.0000,4336.0000,2320.0000,4698.0000,2642.8000,483.2754,2320.0000,2320.0000,2320.0000,2954.0000,4336.0000,0.1749,0.2790,0.0010,0.0010,0.0010,0.2603,1.0000,-27.9400,-49442.0516,0.0565,true
445,2320.0000,3796.0000,2320.0000,4698.0000,2573.2000,377.4704,2320.0000,2320.0000,2320.0000,2831.0000,3796.0000,0.1751,0.2784,0.0010,0.0010,0.0010,0.2688,1.0000,69.6000,123685.8380,0.0563,true
446,2320.0000,3874.0000,2320.0000,4698.0000,2741.4000,467.3346,2320.0000,2320.0000,2578.0000,3100.0000,3874.0000,0.1750,0.2785,0.0010,0.0010,0.0010,0.2632,1.0000,-168.2000,-288785.6067,0.0582,true
447,2320.0000,3872.0000,2320.0000,4698.0000,2652.4800,410.1771,2320.0000,2320.0000,2482.0000,2954.0000,3872.0000,0.1752,0.2796,0.0010,0.0010,0.0010,0.2680,1.0000,88.9200,148769.0416,0.0598,true
448,2320.0000,4178.0000,2320.0000,4698.0000,2702.1000,452.0691,2320.0000,2320.0000,2518.0000,3081.5000,4178.0000,0.1752,0.2803,0.0010,0.0010,0.0010,0.2581,1.0000,-49.6200,-88202.5138,0.0563,true
449,2320.0000,3920.0000,2320.0000,4698.0000,2630.6800,440.6358,2320.0000,2320.0000,2320.0000,2966.0000,3920.0000,0.1752,0.2820,0.0010,0.0010,0.0010,0.2457,1.0000,71.4200,128192.0116,0.0557,true
450,2320.0000,3796.0000,2320.0000,4698.0000,2625.0000,427.3770,2320.0000,2320.0000,2320.0000,2886.0000,3796.0000,0.1754,0.2812,0.0010,0.0010,0.0010,0.2686,1.0000,5.6800,9718.5721,0.0584,true
451,2320.0000,3770.0000,2320.0000,4698.0000,2609.5000,433.1387,2320.0000,2320.0000,2320.0000,2878.0000,3770.0000,0.1754,0.2783,0.0010,0.0010,0.0010,0.2602,1.0000,15.5000,27085.3065,0.0582,true
